-10.64457832,7.964252995
-10.89617122,7.88155491
-10.41310311,8.391195104
-10.34541468,8.390054418
-10.36410942,8.223329675
-10.56396833,8.222094579
-10.76425452,7.771027786
-10.74549109,7.981413445
-10.92149008,7.999814142
-10.78217786,8.145651675
-10.82917714,8.186870213
-10.72223902,8.342494364
-10.68099229,8.087893425
-10.85880036,8.317852125
-11.13850369,7.752140362
-11.18372464,8.198801327
-11.01139984,7.686570534
-11.42239722,8.440197776
-11.2718555,8.012385121
-11.29117426,7.592153515
-11.45111141,7.62278319
-11.03760665,8.197277427
-10.9288201,8.161943651
-11.36002897,7.722338151
-10.93687734,7.551438215
-11.14580803,7.924735326
-11.3038982,8.166216126
-11.34762058,7.864184615
-11.16074365,7.476356457
-11.35362485,8.297919002
-10.83217164,8.623189601
-10.57687154,8.63613951
-10.83494427,8.459576729
-10.92656638,8.710595946
-11.1166944,8.391537187
-11.02820598,8.711368884
-10.69572169,8.819287922
-10.5160637,8.680426323
-11.0942661,8.561839365
-11.25462492,8.570157025
-11.08942155,8.85128914
-10.68729808,8.597302485
-10.96255545,8.550575658
-10.64684099,8.980239186
-11.91691991,9.24465293
-12.07325045,8.773280677
-12.3017829,9.276779498
-12.16054639,9.055091806
-12.39896486,8.998348018
-12.0656922,9.267925566
-12.18535177,8.850473392
-11.94295425,8.808905995
-11.90653878,8.998935633
-12.1327239,9.41117196
-12.31326643,9.15709315
-12.25014126,9.491167325
-12.24328003,9.727436247
-12.65455311,9.418794816
-12.93930728,9.16978742
-12.87975141,9.066713646
-13.01120039,8.889607003
-12.74711677,9.121437602
-13.13441697,8.996468459
-12.56482852,9.310599086
-11.5307515,9.865254823
-11.58364271,9.286084961
-11.55474831,9.755357487
-11.84806729,9.516035912
-10.95267421,9.461685158
-11.29994816,9.141617143
-10.8817139,9.111446576
-11.28582552,9.536369612
-11.25403203,9.828226105
-11.75694139,9.773947578
-11.57740652,9.553616364
-12.75146603,8.944572076
-12.42735135,8.831001663
-12.53574813,8.94450756
-13.16715749,8.627187295
-12.83812041,8.461763531
-13.0341488,8.722528377
-12.75609266,8.715567257
-12.39859691,8.646252372
-12.55621145,8.581787031
-12.56787796,9.129130906
-12.58463041,8.827839145
-11.8989397,8.467013787
-11.74243368,8.854321617
-11.73188766,9.0732853
-12.13012352,8.568317815
-11.95330448,8.684488289
-11.62529532,8.587366049
-11.49471411,8.688095925
-12.26429882,8.65950108
-11.55901342,8.998023176
-11.78540077,8.643865196
-12.3049449,8.404701323
-11.4076486,8.099171702
-11.51207934,8.081420907
-11.86120789,7.587427026
-11.47988499,7.939305896
-11.99409695,7.841401242
-11.8362761,8.086217869
-11.6234136,7.769047512
-11.67838586,7.98734462
-11.48204893,8.234639638
-11.87626372,7.680817183
-11.60418279,8.150960009
-11.72400682,8.112883749
-11.77823664,7.828262251
-11.68473215,8.319660041
-11.56957532,7.667820813
-12.38556842,7.442991959
-11.95090101,7.406460215
-12.66890016,7.537706612
-12.38326667,7.672003445
-12.22894259,7.557657384
-12.01953456,7.581287901
-11.93703512,7.245416876
-12.19283709,7.340585186
-12.08279338,7.527472597
-12.12472475,7.430553186
-12.46990528,7.904820296
-12.26385236,7.852579317
-12.17481863,7.718537842
-12.70600281,8.121984516
-12.12835658,8.018267602
-12.28853628,8.240890395
-12.72179818,7.930283322
-12.37112727,8.112572223
-11.90522164,8.222475166
-12.52685072,8.175780872
-12.08964274,8.204094897
-11.92368293,8.046655664
-12.80041073,8.259271674
-12.66426145,7.791144545
-11.42307927,7.425693939
-11.55914988,7.276862086
-11.62939476,7.159699139
-11.30180597,7.281207496
-11.80163366,7.477299654
-11.74875933,7.129282973
-11.71470114,7.384654178
-11.86028878,7.285514042
-11.54254941,7.545600351
-11.44867314,7.079972168
-11.63635743,7.539631127
-11.75970295,7.215066949
-13.16794718,8.420200152
-13.06534309,8.320804063
-13.16707012,8.303524722
-12.96193191,8.313260346
-13.24438274,8.453214853
